('Total Revenue', '416,161,000', '416,161,000', '391,035,000', '383,285,000', '394,328,000')
         994897 function calls (970974 primitive calls) in 2.566 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _exceptions.py:45(TimeoutException)
        1    0.000    0.000    0.000    0.000 _exceptions.py:38(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:34(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:30(ProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:26(UnsupportedProtocol)
        1    0.000    0.000    0.000    0.000 _exceptions.py:22(ProxyError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:18(ConnectionNotAvailable)
        1    0.000    0.000    0.000    0.000 connection.py:39(__init__)
        1    0.000    0.000    0.003    0.003 core.py:21(where)
        1    0.000    0.000    0.000    0.000 _typedattr.py:36(TypedAttributeProvider)
        1    0.000    0.000    0.000    0.000 _synchronization.py:112(EventAdapter)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 _sockets.py:184(SocketStream)
        1    0.000    0.000    0.000    0.000 _sockets.py:290(UDPSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:320(ConnectedUDPSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:379(ConnectedUNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 _typedattr.py:18(TypedAttributeSet)
        1    0.000    0.000    0.000    0.000 _streams.py:58(UnreliableObjectSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:104(ObjectStream)
        1    0.000    0.000    0.000    0.000 _streams.py:155(ByteSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:167(ByteStream)
        1    0.000    0.000    0.000    0.000 _synchronization.py:46(LockStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:60(ConditionStatistics)
        1    0.000    0.000    0.000    0.000 lowlevel.py:70(EventLoopToken)
        1    0.000    0.000    0.000    0.000 lowlevel.py:99(_NoValueSet)
        1    0.000    0.000    0.000    0.000 from_thread.py:177(_BlockingPortalTaskStatus)
        1    0.000    0.000    0.000    0.000 _base.py:59(_Waiter)
        1    0.000    0.000    0.000    0.000 _sockets.py:105(SocketAttribute)
        1    0.000    0.000    0.000    0.000 _tasks.py:42(TaskGroup)
        1    0.000    0.000    0.000    0.000 _synchronization.py:198(LockAdapter)
        1    0.000    0.000    0.000    0.000 from_thread.py:434(BlockingPortalProvider)
        1    0.000    0.000    0.000    0.000 memory.py:54(_MemoryObjectStreamState)
        1    0.000    0.000    0.000    0.000 memory.py:78(MemoryObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 memory.py:197(MemoryObjectSendStream)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:109(AsyncContextManagerMixin)
        1    0.000    0.000    0.000    0.000 _synchronization.py:150(Lock)
        1    0.000    0.000    0.000    0.000 from_thread.py:123(_BlockingAsyncContextManager)
        1    0.000    0.000    0.000    0.000 _streams.py:81(UnreliableObjectStream)
        1    0.000    0.000    0.000    0.000 _streams.py:90(ObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:97(ObjectSendStream)
        1    0.000    0.000    0.000    0.000 _synchronization.py:305(ShieldCancellation)
        1    0.000    0.000    0.000    0.000 _exceptions.py:26(BrokenWorkerInterpreter)
        1    0.000    0.000    0.000    0.000 _sockets.py:146(_SocketProvider)
        1    0.000    0.000    0.000    0.000 _sockets.py:347(UNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 _streams.py:23(UnreliableObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:124(ByteReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:198(Listener)
        1    0.000    0.000    0.000    0.000 _synchronization.py:28(CapacityLimiterStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:82(Event)
        1    0.000    0.000    0.000    0.000 lowlevel.py:103(RunvarToken)
        1    0.000    0.000    0.000    0.000 _base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.003    0.003 _common.py:33(wrapper)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 _resources.py:10(AsyncResource)
        1    0.000    0.000    0.000    0.000 _sockets.py:207(UNIXSocketStream)
        1    0.000    0.000    0.000    0.000 _tasks.py:27(TaskStatus)
        1    0.000    0.000    0.000    0.000 _synchronization.py:262(Condition)
        1    0.000    0.000    0.000    0.000 _synchronization.py:369(Semaphore)
        1    0.000    0.000    0.000    0.000 lowlevel.py:123(RunVar)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _subprocesses.py:10(Process)
        1    0.000    0.000    0.000    0.000 http2.py:587(close)
        1    0.000    0.000    0.000    0.000 stream.py:201(response_received)
        1    0.000    0.000    0.000    0.000 _synchronization.py:19(EventStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:72(SemaphoreStatistics)
        1    0.000    0.000    0.000    0.000 _tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 connection_pool.py:39(is_queued)
        1    0.000    0.000    0.000    0.000 _events.py:32(Event)
        1    0.000    0.000    0.000    0.000 _util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 _events.py:175(InformationalResponse)
        1    0.000    0.000    0.000    0.000 _events.py:217(Response)
        1    0.000    0.000    0.000    0.000 connection_pool.py:358(__exit__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:721(ResourceGuard)
        1    0.000    0.000    0.000    0.000 _base.py:74(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:111(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:569(Executor)
        1    0.000    0.000    0.000    0.000 _signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sockets.py:890(TCPConnectable)
        1    0.000    0.000    0.000    0.000 _testing.py:9(TaskInfo)
        1    0.000    0.000    0.000    0.000 stapled.py:100(MultiListener)
        1    0.000    0.000    0.000    0.000 subprocess.py:132(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:169(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 _synchronization.py:453(SemaphoreAdapter)
        1    0.000    0.000    0.000    0.000 tls.py:86(TLSStream)
        1    0.000    0.000    0.000    0.000 _state.py:249(ConnectionState)
        1    0.000    0.000    0.000    0.000 http2.py:253(_send_request_body)
        1    0.000    0.000    0.001    0.001 settings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:55(InvalidStateError)
        1    0.000    0.000    0.000    0.000 _base.py:45(Error)
        1    0.000    0.000    0.000    0.000 _base.py:49(CancelledError)
        1    0.000    0.000    0.000    0.000 _base.py:651(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 stapled.py:28(StapledByteStream)
        1    0.000    0.000    0.000    0.000 stapled.py:64(StapledObjectStream)
        1    0.000    0.000    0.000    0.000 http11.py:351(HTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 _util.py:107(Sentinel)
        1    0.000    0.000    0.000    0.000 http2.py:522(has_expired)
        1    0.000    0.000    0.000    0.000 config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(_del_safe)
        1    0.000    0.000    0.000    0.000 _trace.py:11(Trace)
        1    0.000    0.000    0.000    0.000 _tempfile.py:25(TemporaryFile)
        1    0.000    0.000    0.000    0.000 _base.py:141(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 _sockets.py:916(UNIXConnectable)
        1    0.000    0.000    0.000    0.000 _streams.py:16(create_memory_object_stream)
        1    0.000    0.000    0.000    0.000 _util.py:12(ProtocolError)
        1    0.000    0.000    0.000    0.000 tls.py:291(TLSListener)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(RequestInterface)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(HTTPProxy)
        1    0.000    0.000    0.000    0.000 http2.py:424(close)
        1    0.000    0.000    0.000    0.000 _tempfile.py:454(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 _events.py:315(EndOfMessage)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:31(wait_for_connection)
        1    0.000    0.000    0.000    0.000 _readers.py:213(Http10Reader)
        1    0.000    0.000    0.000    0.000 _writers.py:101(ChunkedWriter)
        1    0.000    0.000    0.000    0.000 _writers.py:116(Http10Writer)
        1    0.000    0.000    0.000    0.000 connection_pool.py:18(__init__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:23(assign_to_connection)
        1    0.000    0.000    0.000    0.000 config.py:56(OutputLogger)
        1    0.000    0.000    0.000    0.000 http2.py:529(is_closed)
        1    0.000    0.000    0.000    0.000 tls.py:380(TLSConnectable)
        1    0.000    0.000    0.000    0.000 memory.py:30(MemoryObjectStreamStatistics)
        1    0.000    0.000    0.000    0.000 memory.py:42(_MemoryObjectItemReceiver)
        1    0.000    0.000    0.000    0.000 subprocess.py:476(CompletedProcess)
        1    0.000    0.000    0.000    0.000 _trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _readers.py:122(ContentLengthReader)
        1    0.000    0.000    0.000    0.000 _readers.py:148(ChunkedReader)
        1    0.000    0.000    0.000    0.000 _writers.py:62(BodyWriter)
        1    0.000    0.000    0.000    0.000 _writers.py:84(ContentLengthWriter)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(PoolRequest)
        1    0.000    0.000    0.000    0.000 subprocess.py:129(SubprocessError)
        1    0.000    0.000    0.000    0.000 _connection.py:55(PAUSED)
        1    0.000    0.000    0.000    0.000 _connection.py:51(NEED_DATA)
        1    0.000    0.000    0.000    0.000 _events.py:357(ConnectionClosed)
        1    0.000    0.000    0.000    0.000 _util.py:80(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 _events.py:259(Data)
        1    0.000    0.000    0.000    0.000 connection.py:81(ConnectionInputs)
        1    0.000    0.000    0.000    0.000 connection.py:445(open_outbound_streams)
        1    0.000    0.000    0.000    0.000 hpack.py:155(__init__)
        1    0.000    0.000    0.000    0.000 _headers.py:77(Headers)
        1    0.000    0.000    0.000    0.000 connection_pool.py:347(close)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(TunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 hpack.py:149(Encoder)
        1    0.000    0.000    0.000    0.000 hpack.py:398(Decoder)
        1    0.000    0.000    0.000    0.000 _events.py:40(Request)
        1    0.000    0.000    0.000    0.000 _events.py:128(_ResponseBase)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:47(ReceiveBuffer)
        1    0.000    0.000    0.000    0.000 _state.py:138(SERVER)
        1    0.000    0.000    0.000    0.000 _state.py:134(CLIENT)
        1    0.000    0.000    0.000    0.000 _state.py:143(IDLE)
        1    0.000    0.000    0.000    0.000 _state.py:155(DONE)
        1    0.000    0.000    0.000    0.000 _state.py:167(ERROR)
        1    0.000    0.000    0.000    0.000 _state.py:163(CLOSED)
        1    0.000    0.000    0.000    0.000 _state.py:147(SEND_RESPONSE)
        1    0.000    0.000    0.000    0.000 _state.py:176(SWITCHED_PROTOCOL)
        1    0.000    0.000    0.000    0.000 _state.py:151(SEND_BODY)
        1    0.000    0.000    0.000    0.000 _state.py:184(_SWITCH_CONNECT)
        1    0.000    0.000    0.000    0.000 _state.py:172(MIGHT_SWITCH_PROTOCOL)
        1    0.000    0.000    0.000    0.000 _state.py:180(_SWITCH_UPGRADE)
        1    0.000    0.000    0.000    0.000 _state.py:159(MUST_CLOSE)
        1    0.000    0.000    0.000    0.000 exceptions.py:7(HPACKError)
        1    0.000    0.000    0.000    0.000 exceptions.py:14(HPACKDecodingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:21(InvalidTableIndexError)
        1    0.000    0.000    0.000    0.000 exceptions.py:28(InvalidTableIndex)
        1    0.000    0.000    0.000    0.000 exceptions.py:37(OversizedHeaderListError)
        1    0.000    0.000    0.000    0.000 exceptions.py:46(InvalidTableSizeError)
        1    0.000    0.000    0.000    0.000 huffman_constants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:7(HyperframeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:36(InvalidPaddingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:45(InvalidFrameError)
        1    0.000    0.000    0.000    0.000 exceptions.py:56(InvalidDataError)
        1    0.000    0.000    0.000    0.000 events.py:42(Event)
        1    0.000    0.000    0.000    0.000 table.py:26(HeaderTable)
        1    0.000    0.000    0.000    0.000 stream.py:107(H2StreamStateMachine)
        1    0.000    0.000    0.000    0.000 http11.py:43(AsyncHTTP11Connection)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(ForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 frame.py:697(HeadersFrame)
        1    0.000    0.000    0.000    0.000 utilities.py:697(_check_size_limit)
        1    0.000    0.000    0.023    0.023 connection.py:2089(_decode_headers)
        1    0.000    0.000    0.000    0.000 table.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection.py:648(get_next_available_stream_id)
        1    0.000    0.000    0.000    0.000 stream.py:1009(increase_flow_control_window)
        1    0.000    0.000    0.000    0.000 __init__.py:203(Path)
        1    0.000    0.000    0.000    0.000 connection_pool.py:390(__init__)
        1    0.000    0.000    0.000    0.000 http2.py:563(__init__)
        1    0.000    0.000    0.000    0.000 config.py:13(_BooleanConfigOption)
        1    0.000    0.000    0.000    0.000 config.py:33(DummyLogger)
        1    0.000    0.000    0.000    0.000 connection.py:248(__init__)
        1    0.000    0.000    0.000    0.000 hpack.py:448(header_table_size)
        1    0.000    0.000    0.000    0.000 huffman.py:8(HuffmanEncoder)
        1    0.000    0.000    0.000    0.000 struct.py:12(HeaderTuple)
        1    0.000    0.000    0.000    0.000 struct.py:35(NeverIndexedHeaderTuple)
        1    0.000    0.000    0.000    0.000 exceptions.py:15(UnknownFrameError)
        1    0.000    0.000    0.000    0.000 flags.py:10(Flag)
        1    0.000    0.000    0.000    0.000 connection_pool.py:355(__enter__)
        1    0.000    0.000    0.000    0.000 http2.py:508(can_handle_request)
        1    0.000    0.000    0.000    0.000 config.py:189(header_encoding)
        1    0.000    0.000    0.000    0.000 connection.py:74(ConnectionState)
        1    0.000    0.000    0.000    0.000 connection.py:104(AllowedStreamIDs)
        1    0.000    0.000    0.000    0.000 huffman.py:14(__init__)
        1    0.000    0.000    0.000    0.000 huffman.py:1(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:673(_body_repr)
        1    0.000    0.000    0.000    0.000 settings.py:72(ChangedSetting)
        1    0.000    0.000    0.000    0.000 settings.py:291(__delitem__)
        1    0.000    0.000    0.000    0.000 exceptions.py:91(NoSuchStreamError)
        1    0.000    0.000    0.000    0.000 exceptions.py:105(StreamClosedError)
        1    0.000    0.000    0.000    0.000 hpack.py:542(_assert_valid_table_size)
        1    0.000    0.000    0.000    0.000 connection.py:2008(_stream_id_is_outbound)
        1    0.000    0.000    0.000    0.000 errors.py:15(ErrorCodes)
        1    0.000    0.000    0.000    0.000 frame.py:334(PriorityFrame)
        1    0.000    0.000    0.000    0.000 frame.py:601(__init__)
        1    0.000    0.000    0.000    0.000 frame.py:793(parse_body)
        1    0.000    0.000    0.000    0.000 events.py:238(InformationalResponseReceived)
        1    0.000    0.000    0.000    0.000 events.py:352(RemoteSettingsChanged)
        1    0.000    0.000    0.000    0.000 events.py:458(StreamReset)
        1    0.000    0.000    0.000    0.000 events.py:327(WindowUpdated)
        1    0.000    0.000    0.000    0.000 utilities.py:175(HeaderValidationFlags)
        1    0.000    0.000    0.000    0.000 connection.py:1464(_flow_control_change_from_settings)
        1    0.000    0.000    0.000    0.000 hpack.py:563(_decode_indexed)
        1    0.000    0.000    0.000    0.000 table.py:223(_build_static_table_mapping)
        1    0.000    0.000    0.000    0.000 frame.py:408(SettingsFrame)
        1    0.000    0.000    0.000    0.000 frame_buffer.py:32(__init__)
        1    0.000    0.000    0.000    0.000 stream.py:118(__init__)
        1    0.000    0.000    0.000    0.000 frame.py:364(RstStreamFrame)
        1    0.000    0.000    0.000    0.000 frame.py:543(PingFrame)
        1    0.000    0.000    0.000    0.000 frame.py:645(WindowUpdateFrame)
        1    0.000    0.000    0.000    0.000 frame.py:762(ContinuationFrame)
        1    0.000    0.000    0.000    0.000 utilities.py:565(_check_sent_host_authority_header)
        1    0.000    0.000    0.000    0.000 utilities.py:660(validate_outbound_headers)
        1    0.000    0.000    0.000    0.000 utilities.py:686(__init__)
        1    0.000    0.000    0.000    0.000 auto.py:9(AutoBackend)
        1    0.000    0.000    0.000    0.000 http11.py:351(AsyncHTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 stream.py:1330(_process_received_headers)
        1    0.000    0.000    0.000    0.000 utilities.py:509(utf8_encode_headers)
        1    0.000    0.000    0.000    0.000 connection.py:38(AsyncHTTPConnection)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(AsyncConnectionPool)
        1    0.000    0.000    0.000    0.000 hpack.py:420(__init__)
        1    0.000    0.000    0.000    0.000 frame.py:197(Padding)
        1    0.000    0.000    0.000    0.000 flags.py:15(Flags)
        1    0.000    0.000    0.000    0.000 frame.py:237(Priority)
        1    0.000    0.000    0.000    0.000 frame.py:798(AltSvcFrame)
        1    0.000    0.000    0.000    0.000 frame.py:854(ExtensionFrame)
        1    0.000    0.000    0.000    0.000 flags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 events.py:48(RequestReceived)
        1    0.000    0.000    0.000    0.000 events.py:95(ResponseReceived)
        1    0.000    0.000    0.000    0.000 events.py:138(TrailersReceived)
        1    0.000    0.000    0.000    0.000 events.py:281(DataReceived)
        1    0.000    0.000    0.000    0.000 frame_buffer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stream.py:67(StreamInputs)
        1    0.000    0.000    0.000    0.000 interfaces.py:87(AsyncConnectionInterface)
        1    0.000    0.000    0.000    0.000 frame.py:278(DataFrame)
        1    0.000    0.000    0.000    0.000 frame.py:482(PushPromiseFrame)
        1    0.000    0.000    0.000    0.000 frame.py:621(serialize_body)
        1    0.000    0.000    0.000    0.000 frame.py:585(GoAwayFrame)
        1    0.000    0.000    0.000    0.000 frame.py:729(_body_repr)
        1    0.000    0.000    0.000    0.000 utilities.py:474(_check_path_header)
        1    0.000    0.000    0.000    0.000 utilities.py:630(normalize_outbound_headers)
        1    0.000    0.000    0.000    0.000 frame.py:42(Frame)
        1    0.000    0.000    0.000    0.000 frame.py:732(serialize_body)
        1    0.000    0.000    0.000    0.000 settings.py:22(SettingCodes)
        1    0.000    0.000    0.000    0.000 events.py:215(_TrailersSent)
        1    0.000    0.000    0.000    0.000 events.py:193(_ResponseSent)
        1    0.000    0.000    0.000    0.000 events.py:204(_RequestSent)
        1    0.000    0.000    0.000    0.000 events.py:183(_HeadersSent)
        1    0.000    0.000    0.000    0.000 events.py:373(__init__)
        1    0.000    0.000    0.000    0.000 events.py:228(_PushedRequestSent)
        1    0.000    0.000    0.000    0.000 exceptions.py:12(H2Error)
        1    0.000    0.000    0.000    0.000 events.py:521(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(TooManyStreamsError)
        1    0.000    0.000    0.000    0.000 exceptions.py:81(NoAvailableStreamIDError)
        1    0.000    0.000    0.000    0.000 exceptions.py:153(UnsupportedFrameError)
        1    0.000    0.000    0.000    0.000 exceptions.py:165(RFC1122Error)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 utilities.py:649(normalize_inbound_headers)
        1    0.000    0.000    0.000    0.000 events.py:379(from_settings)
        1    0.000    0.000    0.000    0.000 stream.py:773(__init__)
        1    0.000    0.000    0.000    0.000 utilities.py:97(extract_method_header)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(AsyncTunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 events.py:406(PingReceived)
        1    0.000    0.000    0.000    0.000 events.py:423(PingAckReceived)
        1    0.000    0.000    0.000    0.000 events.py:443(StreamEnded)
        1    0.000    0.000    0.000    0.000 events.py:489(PushedStreamReceived)
        1    0.000    0.000    0.000    0.000 events.py:513(SettingsAcknowledged)
        1    0.000    0.000    0.000    0.000 events.py:532(PriorityUpdated)
        1    0.000    0.000    0.000    0.000 events.py:566(ConnectionTerminated)
        1    0.000    0.000    0.000    0.000 events.py:600(AlternativeServiceAvailable)
        1    0.000    0.000    0.000    0.000 events.py:645(UnknownFrameReceived)
        1    0.000    0.000    0.000    0.000 settings.py:294(__iter__)
        1    0.000    0.000    0.000    0.000 exceptions.py:18(ProtocolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(FlowControlError)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(FrameTooLargeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:36(FrameDataMissingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:64(StreamIDTooLowError)
        1    0.000    0.000    0.000    0.000 exceptions.py:125(InvalidSettingsValueError)
        1    0.000    0.000    0.000    0.000 exceptions.py:137(InvalidBodyLengthError)
        1    0.000    0.000    0.000    0.000 exceptions.py:182(DenialOfServiceError)
        1    0.000    0.000    0.000    0.000 stream.py:57(StreamState)
        1    0.000    0.000    0.000    0.000 stream.py:164(request_sent)
        1    0.000    0.000    0.000    0.000 windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utilities.py:153(authority_from_headers)
        1    0.000    0.000    0.000    0.000 frame_buffer.py:26(FrameBuffer)
        1    0.000    0.000    0.000    0.000 stream.py:243(stream_ended)
        1    0.000    0.000    0.000    0.000 windows.py:22(WindowManager)
        1    0.000    0.000    0.000    0.000 stream.py:89(StreamClosedBy)
        1    0.000    0.000    0.000    0.000 __init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 mock.py:16(MockSSLObject)
        1    0.000    0.000    0.000    0.000 _adapters.py:20(TraversableResourcesLoader)
        1    0.000    0.000    0.000    0.000 readers.py:34(files)
        1    0.000    0.000    0.000    0.000 readers.py:22(FileReader)
        1    0.000    0.000    0.000    0.000 stream.py:1354(_initialize_content_length)
        1    0.000    0.000    0.002    0.002 _adapters.py:144(_reader)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 utilities.py:684(SizeLimitDict)
        1    0.000    0.000    0.002    0.002 _adapters.py:28(get_resource_reader)
        1    0.000    0.000    0.002    0.002 _adapters.py:149(_native)
        1    0.000    0.000    0.000    0.000 __init__.py:802(_SharedFile)
        1    0.000    0.000    0.000    0.000 readers.py:38(ZipReader)
        1    0.000    0.000    0.000    0.000 __init__.py:2113(PyZipFile)
        1    0.000    0.000    0.000    0.000 __init__.py:84(InitializedState)
        1    0.000    0.000    0.000    0.000 mock.py:85(AsyncMockStream)
        1    0.000    0.000    0.000    0.000 mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 readers.py:64(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(AsyncPoolRequest)
        1    0.000    0.000    0.000    0.000 _adapters.py:46(SpecPath)
        1    0.000    0.000    0.000    0.000 _adapters.py:81(ChildPath)
        1    0.000    0.000    0.000    0.000 _adapters.py:112(OrphanPath)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(AsyncRequestInterface)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(AsyncHTTPProxy)
        1    0.000    0.000    0.000    0.000 anyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:192(_Extra)
        1    0.000    0.000    0.000    0.000 __init__.py:374(ZipInfo)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(AsyncForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 __init__.py:102(CompleteDirs)
        1    0.000    0.000    0.000    0.000 idna.py:378(getregentry)
        1    0.000    0.000    0.000    0.000 _adapters.py:25(__init__)
        1    0.000    0.000    0.000    0.000 _adapters.py:141(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:39(BadZipFile)
        1    0.000    0.000    0.000    0.000 __init__.py:43(LargeZipFile)
        1    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 _adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 _adapters.py:16(__getattr__)
        1    0.000    0.000    0.000    0.000 _adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 __init__.py:678(LZMACompressor)
        1    0.000    0.000    0.000    0.000 __init__.py:845(_Tellable)
        1    0.000    0.000    0.000    0.000 __init__.py:177(FastLookup)
        1    0.000    0.000    0.000    0.000 anyio.py:97(AnyIOBackend)
        1    0.000    0.000    0.000    0.000 readers.py:23(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:137(NamespaceReader)
        1    0.000    0.000    0.000    0.000 glob.py:8(Translator)
        1    0.000    0.000    0.000    0.000 mock.py:58(MockBackend)
        1    0.000    0.000    0.000    0.000 mock.py:119(AsyncMockBackend)
        1    0.000    0.000    0.000    0.000 anyio.py:21(AnyIOStream)
        1    0.000    0.000    0.000    0.000 _adapters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1210(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 __init__.py:865(ZipExtFile)
        1    0.000    0.000    0.000    0.000 __init__.py:701(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 idna.py:178(Codec)
        1    0.000    0.000    0.000    0.000 idna.py:272(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 idna.py:316(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 idna.py:370(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:373(StreamReader)
        1    0.000    0.000    0.000    0.000 _models.py:699(_get_content_decoder)
        1    0.000    0.000    0.000    0.000 _models.py:1084(__init__)
        1    0.000    0.000    0.002    0.002 decoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.007    0.007 _multipart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _abc.py:403(PathBase)
        1    0.000    0.000    0.000    0.000 _local.py:482(Path)
        1    0.000    0.000    0.004    0.004 _utils.py:30(get_environment_proxies)
        1    0.000    0.000    0.087    0.087 default.py:136(__init__)
        1    0.000    0.000    0.000    0.000 _decoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _urls.py:15(URL)
        1    0.000    0.000    0.222    0.222 __init__.py:211(__init__)
        1    0.000    0.000    0.001    0.001 asgi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 default.py:1(<module>)
        1    0.000    0.000    1.613    1.613 default.py:230(handle_request)
        1    0.000    0.000    0.000    0.000 default.py:74(_load_httpcore_exceptions)
        1    0.000    0.000    0.001    0.001 __init__.py:135(BeautifulSoup)
        1    0.000    0.000    0.000    0.000 __init__.py:108(lookup)
        1    0.000    0.000    0.000    0.000 __init__.py:159(TreeBuilder)
        1    0.000    0.000    0.127    0.127 element.py:1(<module>)
        1    0.000    0.000    0.032    0.032 css_parser.py:428(CSSParser)
        1    0.000    0.000    0.000    0.000 __meta__.py:83(__new__)
        1    0.000    0.000    0.000    0.000 __meta__.py:143(_get_canonical)
        1    0.000    0.000    0.000    0.000 css_match.py:79(_DocumentNav)
        1    0.000    0.000    0.004    0.004 css_match.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dammit.py:734(UnicodeDammit)
